% 'Music' dataset; normalised version.
@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,0,0,0,1,0.537182,0.540447,0.134748,0.787345,0.129166,0.656119,0.393123,0.494864,0.473522,0.439378,0.260844,0.374693,0.77992,0.257166,0.196042,0.227873,0.517832,0.600146,0.063723,0.218574,0.309776,0.428087,0.544099,0.443358,0.367601,0.51533,0.579351,0.356388,0.576462,0.346802,0.474396,0.243968,0.209174,0.282755,0.064107,0.074965,0.1567,0.170407,0.317019,0.357309,0.336602,0.172807,0.296544,0.149368,0.417378,0.160817,0.198769,0.084952,0.441545,0.170443,0.918852,0.351719,0.263131,0.371861,0.490371,0.279473,0.302564,0.419212,0.236562,0.297646,0.284758,0.218875,0.125961,0.159767,0.015151,0.555556,0.152111,0.526316,0.140028,0,0.246085
0,0,0,0,0,1,0.508199,0.225967,0.071164,0.659336,0.396559,0.207432,0.366926,0.248784,0.226975,0.049292,0.44322,0.395611,0.426339,0.444923,0.346468,0.373139,0.101281,0.082855,0.011211,0.061408,0.057038,0.078146,0.097921,0.167651,0.231828,0.442013,0.357558,0.220931,0.425627,0.47986,0.464831,0.221909,0.136287,0.175128,0.112364,0.179771,0.322307,0.254472,0.459992,0.606035,0.483558,0.537955,0.394176,0.290085,0.521951,0.53294,0.462624,0.163264,0.296873,0.236225,0.954613,0.481873,0.192087,0.204824,0.191191,0.196256,0.486893,0.569694,0.283855,0.24974,0.332987,0.354494,0.241111,0.106795,0.018492,0.238095,0.090919,0.225564,0.137595,0.154367,0.186805
0,1,1,0,0,0,0.268391,0.180672,0.225206,0.528044,0.396136,0.314774,0.445251,0.722933,0.427675,0.467561,0.659212,0.488244,0.572284,0.796214,0.269296,0.503486,0.325809,0.382282,0.206309,0.311038,0.321575,0.410469,0.692858,0.532097,0.5525,0.61678,0.496301,0.281346,0.503571,0.529559,0.389874,0.312047,0.153514,0.233514,0.143243,0.221312,0.216752,0.249107,0.530619,0.527838,0.458887,0.229996,0.216247,0.105171,0.201285,0.187782,0.136736,0.107989,0.371862,0.387461,0.847722,0.400071,0.287861,0.362624,0.515618,0.361979,0.411134,0.353712,0.356645,0.162724,0.224895,0.308416,0.155774,0.103168,0.002621,0.063492,0.003437,0.481203,0.013321,0.009578,0.081526
0,0,0,0,1,0,0.16059,0.0941,0.104374,0.705922,0.435163,0.366448,0.331545,0.506115,0.479597,0.558435,0.520667,0.313328,0.642739,0.418676,0.344974,0.486397,0.098668,0.235907,0.033325,0.05937,0.116129,0.149824,0.156646,0.172885,0.227532,0.284524,0.276298,0.164553,0.290861,0.317274,0.385195,0.262845,0.08174,0.115715,0.072385,0.109711,0.235391,0.202343,0.241854,0.216987,0.300987,0.284502,0.206268,0.156409,0.213728,0.249954,0.244096,0.159766,0.343236,0.362299,0.928565,0.51527,0.258205,0.264398,0.217405,0.199736,0.272294,0.35763,0.281596,0.136749,0.284455,0.249742,0.173308,0.311759,0.060446,0.031746,0.245911,0.030075,0.064353,0.271688,0.2099
1,0,0,0,0,1,0.320856,0.484057,0.282193,0.684992,0.198043,0.728,0.383369,0.82804,0.627397,0.644455,0.63288,0.500037,0.457406,0.397454,0.246528,0.198595,0.495179,0.809033,0.241867,0.299457,0.239687,0.34321,0.170258,0.159554,0.097607,0.285533,0.162354,0.242558,0.434296,0.267112,0.286955,0.229516,0.102327,0.21813,0.110368,0.08979,0.158504,0.09327,0.033486,0.133191,0.121029,0.055722,0.01991,0.01799,0.031496,0.068934,0.127038,0.038832,0.194286,0.106356,0.84023,0.340462,0.194411,0.116955,0.031478,0.1162,0.077925,0.102287,0.027525,0.05218,0.05877,0.016755,0.033678,0.023303,0.283808,0.285714,0.289031,0.270677,0.328186,0.283433,0.390702
0,0,1,1,1,0,0.137999,0.022546,0.069786,0.487701,0.546736,0.907693,0.682125,0.502735,0.822139,0.728857,0.43023,0.196864,0.253369,0.641606,0.352784,0.576123,0.068993,0.059503,0.077729,0.195613,0.167911,0.162151,0.310562,0.348826,0.419709,0.422652,0.667282,0.243563,0.324618,0.377809,0.335699,0.225139,0.081328,0.182961,0.190149,0.399615,0.332139,0.108321,0.328068,0.68675,0.6028,0.327068,0.647447,0.201142,0.211993,0.303347,0.189056,0.233436,0.431924,0.380497,0.897857,0.534177,0.350668,0.348555,0.59373,0.822487,0.675524,0.598646,1,0.262338,0.438022,0.332043,0.180667,0.309946,0.043088,0.222222,0.19204,0.210526,0.219069,0.301947,0.2791
1,0,0,0,0,1,0.399917,0.358394,0.151093,0.813162,0.234127,0.556538,0.360651,0.53534,0.311273,0.675585,0.532089,0.405578,0.544812,0.585291,0.369926,0.286161,0.349738,0.465625,0.094155,0.171513,0.199971,0.148834,0.272598,0.202176,0.264862,0.431236,0.32813,0.189825,0.301642,0.27871,0.340389,0.25873,0.191928,0.361961,0.109252,0.072295,0.146618,0.08983,0.213979,0.249663,0.145727,0.164091,0.153527,0.07597,0.164386,0.13163,0.191498,0.148367,0.314353,0.278893,0.915759,0.42708,0.284356,0.156056,0.473276,0.173892,0.380157,0.306069,0.321366,0.128594,0.271881,0.173674,0.175825,0.213215,0.057412,0.698413,0,0.661654,0.075947,0.138382,0.155062
1,0,0,0,1,0,0.508625,0.294587,0.222867,0.848358,0.353994,0.174329,0.536793,0.414545,0.039998,0.419841,0.351346,0.208295,0.363293,0.362416,0.499236,0.556693,0.299243,0.254982,0.14681,0.130052,0.315724,0.398478,0.462671,0.360932,0.564504,0.46635,0.357607,0.199563,0.34981,0.351203,0.415048,0.1995,0.247017,0.263119,0.206469,0.088666,0.178492,0.272302,0.317378,0.258412,0.203242,0.279659,0.178513,0.163449,0.239861,0.237716,0.246003,0.219773,0.499385,0.301151,0.868325,0.399164,0.310357,0.249226,0.388463,0.334865,0.437127,0.305945,0.20444,0.131594,0.310974,0.147768,0.099817,0.138205,0.543838,0.365079,0.780698,0.345865,0.58706,0,0.716881
0,0,1,1,1,0,0.156621,0.033199,0.11611,0.401838,1,0.602263,0.188781,0.668436,0.309866,0.534015,0.405857,0.236937,0.280116,0.458852,0.308435,0.376188,0.021402,0.009356,0.109073,0.16488,0.225783,0.195162,0.28861,0.215808,0.218572,0.31735,0.246613,0.163028,0.305358,0.288815,0.211502,0.182559,0.044,0.080209,0.164318,0.343655,0.3926,0.516085,0.433448,0.270214,0.449151,0.366098,0.23687,0.122483,0.23087,0.223802,0.230514,0.155215,0.33558,0.229297,0.893414,0.590815,0.604355,0.426731,0.434409,0.230857,0.390386,0.548586,0.250041,0.178375,0.491,0.280871,0.150066,0.207654,0.049586,0.079365,0.005281,0.075188,0.268335,0.020171,0.141406
0,1,1,0,0,0,0.323669,0.166863,0.074191,0.548308,0.413283,0.517229,0.332321,0.524367,0.351423,0.507598,0.46202,0.485504,0.408957,0.457985,0.357427,0.296912,0.1452,0.140734,0.039123,0.125008,0.151969,0.184531,0.090394,0.146264,0.103374,0.254578,0.24264,0.184058,0.272614,0.307645,0.460759,0.333664,0.18344,0.267491,0.165082,0.327038,0.338808,0.377761,0.176316,0.450666,0.225869,0.169791,0.183371,0.222502,0.267422,0.262107,0.348194,0.241465,0.340427,0.289066,0.925342,0.619911,0.644526,0.341166,0.137835,0.176032,0.077951,0.22454,0.199397,0.237612,0.318162,0.346001,0.363204,0.439812,0.010947,0.444444,0.024461,0.421053,0.049662,0.108362,0.091007
1,0,0,0,0,1,0.66597,0.364217,0.098726,0.801719,0.259697,0.278368,0.461714,0.36873,0.14543,0.413004,0.499971,0.414724,0.712089,0.411767,0.347979,0.361461,0.171283,0.124408,0.056319,0.068327,0.08036,0.143112,0.318048,0.18567,0.227598,0.327734,0.262789,0.191358,0.292019,0.168696,0.278607,0.224871,0.077651,0.13293,0.0853,0.022388,0.126049,0.150214,0.258695,0.218585,0.211511,0.117443,0.083868,0.086509,0.143374,0.087343,0.102886,0.083268,0.280219,0.226645,0.925429,0.593824,0.155553,0.258986,0.276552,0.249773,0.226006,0.277836,0.160976,0.112227,0.141577,0.092625,0.085444,0.083698,0.070288,0.603175,0.095853,0.571429,0.185173,0.172159,0.34442
0,1,1,0,0,0,0.40172,0.20456,0.173821,0.416559,0.473626,0.232453,0.623029,0.128845,0.514726,0.107634,0.340658,0.437125,0.189901,0.53591,0.431281,0.438349,0.156309,0.159111,0.064361,0.182659,0.159238,0.195718,0.341339,0.344786,0.524497,0.647705,0.592051,0.450237,0.932385,1,1,0.545212,0.103759,0.135716,0.103675,0.32052,0.201401,0.18192,0.414142,0.499265,0.544075,0.568489,0.59592,0.343941,0.600205,0.767868,0.577601,0.303015,0.30128,0.287359,0.905959,0.716329,0.33495,0.304003,0.477567,0.298918,0.846613,0.614671,0.632586,0.493094,0.939608,0.827757,0.471875,0.362282,0.055533,0.047619,0,0.458647,0.14766,0.03185,0.095281
0,0,0,1,1,0,0.138847,0.017303,0.084369,0.553377,0.680466,0.580777,0.649262,0.613003,0.427062,0.285626,0.698423,0.51942,0.725401,0.240679,0.134906,0.364625,0.047157,0.033731,0.099722,0.173308,0.146809,0.200896,0.483238,0.315922,0.34926,0.544534,0.445802,0.291191,0.558695,0.482385,0.359351,0.249494,0.069425,0.07861,0.121815,0.283609,0.23795,0.274942,0.835789,0.541464,0.323757,0.385101,0.296608,0.318633,0.317419,0.357638,0.273924,0.180115,0.352307,0.257069,0.893458,0.581551,0.426835,0.392177,0.786466,0.531,0.452659,0.570205,0.465981,0.391843,0.635454,0.33012,0.149408,0.212134,0.016739,0.555556,0.015466,0.526316,0.168089,0.10006,0.174493
1,1,0,0,0,0,0.26844,0.124615,0.064477,0.509988,0.528312,0.363158,0.567126,0.356138,0.412201,0.356005,0.566577,0.345331,0.439797,0.451558,0.333116,0.307064,0.07552,0.08024,0.040454,0.084366,0.080555,0.08525,0.0628,0.149947,0.176592,0.241289,0.302145,0.163957,0.329339,0.303916,0.341385,0.211494,0.050897,0.076623,0.119115,0.486063,0.258279,0.236377,0.351687,0.217893,0.238108,0.124328,0.202345,0.155826,0.252173,0.225531,0.261761,0.124101,0.320174,0.207678,0.920115,0.578612,0.324027,0.179488,0.131116,0.167372,0.219892,0.186873,0.176565,0.198511,0.211267,0.205484,0.117476,0.129701,0.043551,0.111111,0.084671,0.105263,0.164553,0.295608,0.23962
0,0,0,0,0,1,0.523052,0.287381,0.158944,0.933247,0.290662,0.338507,0.3765,0.352129,0.202457,0.526003,0.551659,0.386398,0.62044,0.490524,0.365778,0.382087,0.379147,0.303635,0.107148,0.219157,0.288296,0.526986,0.743176,0.359085,0.48074,0.543749,0.389494,0.276073,0.353492,0.350879,0.401607,0.283344,0.136745,0.121506,0.102618,0.140243,0.220989,0.170761,0.53743,0.16037,0.369655,0.153685,0.151429,0.09892,0.099476,0.102624,0.122945,0.112997,0.32201,0.194519,0.908529,0.518198,0.308736,0.483605,0.708627,0.401717,0.890144,0.594254,0.338476,0.197304,0.201812,0.094844,0.084356,0.147776,0.097276,0.190476,0.06693,0.180451,0.369462,0.10945,0.24977
1,0,0,0,0,1,0.231601,0.122423,0.133754,0.774025,0.343127,0.557581,0.610461,0.481952,0.270746,0.450701,0.770993,0.285587,0.94104,0.419071,0.327225,0.471441,0.122113,0.189979,0.091899,0.058362,0.093396,0.18865,0.42603,0.279546,0.200436,0.372293,0.276976,0.180764,0.24405,0.152098,0.253372,0.171232,0.050747,0.102184,0.068745,0.095299,0.046885,0.070365,0.302665,0.1906,0.138648,0.10883,0.139664,0.059349,0.11714,0.035274,0.076186,0.053959,0.298617,0.237692,0.900558,0.375272,0.141581,0.169649,0.249056,0.237941,0.191068,0.246089,0.15616,0.104465,0.074361,0.02845,0.067056,0.058783,0.085365,0.222222,0.144591,0.210526,0.242803,0.153749,0.208696
0,0,0,0,1,1,0.285912,0.145666,0.245391,0.801454,0.370871,0.589518,0.494517,0.566453,0.404233,0.332309,0.608351,0.369151,0.671802,0.357194,0.300719,0.644634,0.260315,0.275576,0.134763,0.288962,0.345673,0.39195,0.565606,0.496846,0.650371,0.581854,0.595445,0.445037,0.48117,0.388861,0.419424,0.306281,0.089236,0.156984,0.190795,0.091251,0.232838,0.139571,0.50201,0.325077,0.514468,0.170497,0.129882,0.134644,0.193978,0.138119,0.174025,0.143835,0.442372,0.233585,0.875381,0.377185,0.318177,0.375988,0.280265,0.350857,0.53228,0.419939,0.343456,0.351955,0.224596,0.175165,0.153166,0.099925,0.075693,0.412698,0.002603,0.390977,0.208602,0.195962,0.215573
0,1,0,0,0,0,0.418069,0.261398,0.084504,0.758538,0.258378,0.572787,0.489518,0.636672,0.444531,0.428851,0.489507,0.318713,0.466291,0.34747,0.27953,0.420729,0.193113,0.220567,0.04425,0.147749,0.169087,0.166797,0.06097,0.09832,0.10442,0.301724,0.281444,0.170924,0.362704,0.267373,0.511267,0.343058,0.157969,0.235358,0.154456,0.139624,0.204152,0.127212,0.099633,0.098119,0.122513,0.189141,0.104393,0.08164,0.20389,0.133318,0.288504,0.158117,0.297222,0.166442,0.916108,0.365808,0.207872,0.108024,0.194072,0.110315,0.196172,0.330832,0.143635,0.090407,0.457204,0.140155,0.314832,0.441041,0.081042,0.968254,0,0.917293,0.118929,0.200624,0.162495
0,0,0,1,1,0,0.137546,0.017685,0.147196,0.489365,0.728105,0.652071,0.538656,0.535043,0.5386,0.720673,0.397432,0.409376,0.367262,0.688621,0.144727,0.607947,0.053913,0.041758,0.067629,0.137254,0.270407,0.218645,0.276294,0.300412,0.330436,0.47401,0.501989,0.242422,0.409091,0.46829,0.483235,0.317187,0.061584,0.106144,0.091464,0.259188,0.488019,0.265201,0.292017,0.499607,0.376573,0.444821,0.35526,0.13702,0.294512,0.258373,0.358404,0.174894,0.363159,0.319772,0.904739,0.522554,0.453269,0.255517,0.197164,0.252299,0.393738,0.485687,0.397795,0.252951,0.378662,0.309876,0.234055,0.183931,0.009706,0.619048,0.020973,0.586466,0.0729,0.063343,0.143942
0,1,1,0,0,0,0.221018,0.125829,0.175673,0.636171,0.374229,0.5367,0.443909,0.388533,0.400902,0.329176,0.450092,0.335534,0.629748,0.610383,0.365428,0.445289,0.161134,0.188892,0.100932,0.168674,0.24387,0.230896,0.133842,0.198432,0.137921,0.27538,0.274092,0.233685,0.433426,0.580933,0.766817,0.47904,0.129016,0.244254,0.090994,0.138504,0.244921,0.095085,0.153084,0.168173,0.237503,0.104153,0.124729,0.098284,0.168759,0.235155,0.274645,0.127042,0.301243,0.29945,0.886401,0.446515,0.298415,0.174361,0.121881,0.174198,0.167232,0.207009,0.23308,0.157767,0.235918,0.248503,0.322752,0.286505,0.133697,0.333333,0.206725,0.315789,0.290841,0.193127,0.403205
0,0,0,1,1,0,0.122595,0.023182,0.127259,0.491571,0.803194,0.542151,0.354469,0.673371,0.813474,0.631414,0.62619,0.313824,0.527451,0.204038,0.104277,0.098534,0.052576,0.058,0.108171,0.181941,0.354787,0.477195,0.253254,0.249042,0.185352,0.420025,0.20246,0.18115,0.361989,0.321913,0.40353,0.466227,0.041801,0.075195,0.154691,0.170448,0.285689,0.168927,0.229613,0.38286,0.259028,0.242536,0.130074,0.089637,0.152747,0.211469,0.198357,0.122208,0.346321,0.250686,0.883352,0.484264,0.513263,0.491371,0.263209,0.361918,0.447525,0.510841,0.17097,0.149736,0.211443,0.166376,0.185389,0.396196,0.048298,0.857143,0,0.81203,0.088928,0.204104,0.226557
0,0,0,0,0,1,0.341664,0.178263,0.154471,0.482945,0.467036,0.368077,0.48037,0.357897,0.147832,0.339479,0.54111,0.436043,0.636197,0.232759,0.269422,0.340261,0.19393,0.196218,0.069697,0.160025,0.161459,0.201256,0.236193,0.29142,0.268902,0.457352,0.498237,0.256247,0.404879,0.353406,0.47926,0.294483,0.181148,0.281632,0.320183,0.469463,0.462508,0.453973,0.260558,0.484514,0.39699,0.41337,0.257235,0.208441,0.545947,0.334593,0.360616,0.19972,0.611116,0.521589,0.913538,0.664781,0.636001,0.44888,0.455563,0.434561,0.342795,0.568119,0.468031,0.261213,0.305209,0.207318,0.210346,0.198259,0.131247,0.603175,0,0.571429,0.205373,0.210217,0.230517
0,0,0,0,0,1,0.280232,0.349473,0.237179,0.664788,0.280472,0.693597,0.435466,0.510179,0.320371,0.402864,0.499684,0.493887,0.294287,0.37532,0.425394,0.303015,0.281717,0.605125,0.113265,0.339625,0.373754,0.488245,0.6725,0.664899,0.533907,0.786505,0.632661,0.301816,0.503941,0.440329,0.518287,0.328525,0.098425,0.220616,0.191675,0.166607,0.198565,0.225724,0.355926,0.477048,0.245506,0.19648,0.101299,0.074385,0.137076,0.109356,0.116728,0.089111,0.291915,0.435737,0.878387,0.512652,0.258614,0.309618,0.489579,0.737636,0.466232,0.528353,0.30442,0.193474,0.231849,0.198199,0.171677,0.118863,0.09724,0.190476,0.113893,0.180451,0.09607,0.239824,0.168475
0,1,1,0,0,0,0.147486,0.121335,0.21958,0.7129,0.422258,0.39124,0.559071,0.582783,0.47074,0.616079,0.575171,0.415901,0.57019,0.461074,0.379824,0.354128,0.130325,0.308545,0.16065,0.237027,0.322538,0.372312,0.37045,0.328839,0.13264,0.253458,0.308344,0.259529,0.278119,0.240529,0.354217,0.214371,0.028635,0.156009,0.15745,0.05162,0.160662,0.157259,0.193772,0.174179,0.166335,0.120281,0.17181,0.113061,0.164039,0.096009,0.09416,0.111972,0.313674,0.445188,0.847591,0.425668,0.184539,0.20563,0.188226,0.145186,0.123743,0.359609,0.192143,0.143798,0.175058,0.165137,0.072106,0.111993,0.045739,0.015873,0.107545,0.413534,0.121848,0.0019,0.201389
0,0,1,1,1,0,0.098353,0.395352,0.172917,0.479537,0.537351,0.508741,0.519785,0.607586,0.159651,0.528995,0.487293,0.410302,0.533254,0.707778,0.301952,0.778103,0.149894,0.779818,0.107181,0.208936,0.235514,0.348319,0.503134,0.325529,0.34548,0.489258,0.422775,0.264696,0.33111,0.296294,0.354195,0.256976,0.034914,0.634517,0.095808,0.176786,0.284849,0.221333,0.409789,0.356079,0.298148,0.254188,0.182657,0.162353,0.194116,0.166752,0.218936,0.112214,0.412258,0.468578,0.884964,0.488498,0.282855,0.328574,0.473372,0.215718,0.385273,0.572115,0.294695,0.143283,0.164806,0.18518,0.118449,0.114623,0.034871,0.333333,0.023065,0.315789,0.075494,0.004212,0.073327
0,1,1,0,0,0,0.193174,0.375234,0.200343,0.604994,0.400787,0.646079,0.396886,0.518437,0.292752,0.600803,0.534642,0.401633,0.371837,0.577953,0.252297,0.542436,0.252327,0.614073,0.161707,0.374244,0.291705,0.511382,0.621352,0.530875,0.41383,0.699741,0.403596,0.367068,0.338037,0.316364,0.525653,0.241101,0.082395,0.795485,0.259598,0.158377,0.246044,0.223215,0.237011,0.598568,0.267354,0.227476,0.178673,0.110877,0.123913,0.231531,0.257622,0.120365,0.473568,0.633771,0.869457,0.489111,0.260027,0.393622,0.530007,0.420334,0.506269,0.42475,0.270633,0.361531,0.209265,0.187304,0.294255,0.125073,0.042765,0.253968,0.115079,0.75188,0.118891,0.115283,0.262654
0,0,1,0,0,0,0.153738,0.059205,0.105447,0.544262,0.483538,0.602109,0.461999,0.548696,0.439071,0.502013,0.603348,0.35512,0.39225,0.336947,0.287653,0.237788,0.108719,0.151749,0.10223,0.200406,0.233092,0.190414,0.166084,0.21083,0.152274,0.305261,0.281089,0.20765,0.329628,0.238194,0.27516,0.314238,0.042016,0.162077,0.19056,0.249203,0.206458,0.363932,0.469586,0.286372,0.263743,0.189818,0.181574,0.117875,0.208386,0.153498,0.217561,0.131829,0.348304,0.393891,0.907309,0.522457,0.328872,0.253789,0.208888,0.340878,0.307003,0.583974,0.526891,0.357519,0.479926,0.340888,0.189245,0.603678,0.00985,0.507937,0.036489,0.481203,0.106725,0.02741,0.150848
1,1,1,0,0,0,0.370853,0.187212,0.069492,0.560177,0.486761,0.315762,0.477004,0.394631,0.317904,0.229073,0.344019,0.48002,0.462748,0.447991,0.285369,0.315612,0.09616,0.088262,0.033512,0.075238,0.070184,0.0669,0.081847,0.163529,0.19259,0.269946,0.350614,0.272084,0.370023,0.427703,0.427654,0.243113,0.078044,0.106181,0.075907,0.522395,0.436287,0.198061,0.46086,0.466538,0.19714,0.245143,0.315734,0.265808,0.286672,0.389424,0.238665,0.1634,0.27662,0.178263,0.937015,0.494855,0.220598,0.072698,0.107524,0.161068,0.234225,0.325929,0.258063,0.303293,0.286998,0.303795,0.187329,0.153542,0.059787,0.142857,0.221758,0.135338,0.304481,0.369567,0.380205
0,0,0,0,1,0,0.145666,0.077597,0.136872,0.809439,0.511055,0.237689,0.592731,0.578463,0.29529,0.310293,0.558771,0.483098,0.732181,0.418424,0.362,0.427195,0.084481,0.103517,0.125246,0.137867,0.282283,0.247374,0.21905,0.208153,0.148131,0.23532,0.194167,0.131804,0.219162,0.260152,0.239061,0.158103,0.054743,0.076124,0.054773,0.015036,0.15091,0.124489,0.211403,0.188304,0.12438,0.202359,0.125672,0.091497,0.196995,0.171343,0.182447,0.094837,0.30655,0.183713,0.899904,0.522704,0.106941,0.211134,0.144764,0.17744,0.114847,0.260199,0.131352,0.13624,0.119031,0.125141,0.088788,0.046924,0.009192,0.222222,0.026767,0.210526,0.048249,0.079646,0.056438
1,1,0,0,0,0,0.442128,0.338509,0.146959,0.887943,0.141077,0.52091,0.477504,0.535068,0.605487,0.508555,0.607718,0.436226,0.732544,0.617112,0.332792,0.438546,0.28155,0.301456,0.099722,0.120617,0.165327,0.189417,0.236622,0.305531,0.316008,0.540156,0.301445,0.195759,0.333987,0.226106,0.296809,0.202103,0.182196,0.319431,0.166549,0.100401,0.165655,0.081331,0.216136,0.15366,0.268035,0.167368,0.081205,0.108962,0.162902,0.051464,0.115098,0.084502,0.243073,0.15465,0.928217,0.337468,0.273566,0.191167,0.218869,0.251286,0.263489,0.407629,0.209104,0.121323,0.153268,0.119199,0.095446,0.111231,0.125462,0.761905,0.008966,0.721805,0.021898,0.29792,0.164329
0,0,0,0,0,1,0.470193,0.458552,0.255298,0.635612,0.219416,0.591525,0.145565,0.666515,0.421307,0.632335,0.5827,0.410319,0.629417,0.467865,0.413649,0.452754,0.743035,0.737013,0.178056,0.387252,0.508154,0.911649,0.512093,0.482326,0.264258,0.292485,0.185839,0.122223,0.186591,0.18333,0.168421,0.10884,0.15037,0.35539,0.024246,0.170555,0.108299,0.226257,0.147316,0.196088,0.052627,0.028389,0.007409,0.005715,0.022086,0.011566,0.030141,0.015315,0.369402,0.149376,0.850335,0.295284,0.088524,0.531234,0.148764,0.277118,0.093966,0.167414,0.096502,0.034683,0.074024,0.033818,0.020839,0.020114,0.141696,0.253968,0.159773,0.240602,0.188446,0.201801,0.209003
